Month,Category,Budget,Actual,Savings
22 October 2020,Education,2172.37,2183.64,400.8
13 August 2022,Education,2810.08,2863.51,397.66
10 January 2023,Education,3376.34,3373.56,79.33
01 April 2019,Education,3195.09,2725.09,892.15
22 September 2020,Education,2921.68,2458.09,1963.81
19 July 2021,Education,2813.92,2209.99,2428.92
01 April 2019,Education,2043.8,2180.33,1389.22
29 August 2019,Education,3369.49,2438.94,909.62
22 October 2020,Education,2383.3,4006.8,721.43
19 February 2021,Education,2853.91,3423.79,56.03
18 August 2021,Education,2727.78,2834.19,1051.81
11 November 2022,Education,3174.65,2316.49,2352.68
11 December 2022,Education,2452.99,1977.16,2837.85
08 August 2023,Education,2594.66,2791.36,2666.15
02 March 2019,Education,2729.68,2585.83,189.72
26 March 2020,Education,3071.32,2072.68,1823.61
24 July 2020,Education,3077.51,3461.31,831.04
16 November 2021,Education,3308.94,1970.91,2267.3
10 April 2023,Education,2380.65,2726.12,1163.5
01 May 2019,Education,2879.99,1664.42,3070.22
30 June 2019,Education,1814.85,2457.54,1993.54
28 September 2019,Education,3777.31,1871.43,1823.7
23 August 2020,Education,3415.25,2365.1,618.92
15 May 2022,Education,2623.59,2780.15,1552.09
10 January 2023,Education,3643.43,2158.98,2806.47
24 June 2020,Education,2321.48,3320.25,1456.52
21 December 2020,Education,2885.02,2471.79,3491.17
15 May 2022,Education,2028.71,2722.99,511.56
10 January 2023,Education,3856.76,1642.13,2642.24
08 August 2023,Education,2348.01,3789.99,682.6
15 January 2022,Education,2608.55,2947.04,1249.03
09 February 2023,Education,2736.95,2473.52,1969.92
11 March 2023,Education,3275.73,1973.33,1394.9
28 September 2019,Education,3396.07,3502.33,237.17
28 October 2019,Education,2081.65,2817.55,745.89
24 July 2020,Education,2392,2377.93,1912.15
23 August 2020,Education,2375.21,2076.49,1967.98
21 December 2020,Education,2324.15,1483.44,3495.73
19 June 2021,Education,2877.6,2116.94,826.76
14 July 2022,Education,2859.72,3181.18,2057.42
13 August 2022,Education,3270.15,2061.48,1756.87
10 May 2023,Education,3403.07,3445.29,1127.9
21 March 2021,Education,3069.8,3475.36,2021.26
10 April 2023,Education,2462.67,3383.66,46.86
30 June 2019,Education,1981.72,3869.5,1246.33
20 April 2021,Education,2791.2,3358.93,1656.23
17 October 2021,Education,3564.19,2578.78,3100.09
09 July 2023,Education,2607.25,5077.7,1357.42
25 February 2020,Education,3536.16,3296.33,1460.65
19 June 2021,Education,2249.37,2028.81,234.91
16 November 2021,Education,2104,4123.76,27.14
14 June 2022,Education,2869.91,2971.76,2109.69
10 April 2023,Education,2287.65,1792.88,1949.63
06 November 2023,Education,3035.28,2574.23,938.69
02 March 2019,Education,2797.53,3076.82,906.37
26 March 2020,Education,3357.18,3268.93,42.33
20 April 2021,Education,3644.96,3078.32,601.32
20 May 2021,Education,2911.17,3222.86,37.24
14 June 2022,Education,2893.05,3639.44,1768.72
31 May 2019,Education,1994.69,1511.35,2198.78
30 June 2019,Education,2703.08,2637.11,294.54
29 August 2019,Education,3409.55,3096.15,609.55
26 January 2020,Education,2938.63,4327.24,684.21
21 November 2020,Education,3503.15,893.36,3018.77
20 April 2021,Education,2035.99,1825.76,3179.21
17 September 2021,Education,3001.68,2548.35,576.05
09 February 2023,Education,3198.78,2301.65,1786.37
07 September 2023,Education,2055.99,2415.64,1729.71
02 March 2019,Education,2988.51,1616.64,2732.79
28 October 2019,Education,2300.52,3408.8,967.58
23 August 2020,Education,2643.96,1713.75,3954.6
14 June 2022,Education,1964.54,1895.59,2587.08
02 March 2019,Education,2751.63,3799.02,1068.19
25 April 2020,Education,2273.34,3113.24,520.74
21 December 2020,Education,3332.75,2205.43,2849.12
15 January 2022,Education,3037.45,2784.28,2916.28
16 March 2022,Education,3177.92,3950.83,1952.33
07 September 2023,Education,2732.73,2503.37,1265.69
28 October 2019,Education,2847.94,3280.24,835.84
25 February 2020,Education,2661.05,4149.19,361.93
25 May 2020,Education,2867.57,2264.1,4484.06
24 June 2020,Education,3234.53,3109.52,480.84
21 November 2020,Education,1808.28,3630.85,2094.45
20 January 2021,Education,2758.64,2175.41,1992.84
12 September 2022,Education,2378.05,3771.01,823.61
31 January 2019,Education,2391.14,3231.29,1921.98
30 July 2019,Education,1539.01,2872.43,670.43
27 December 2019,Education,3119.57,2367.65,2841.41
25 February 2020,Education,2890.69,1999.26,1237.29
25 April 2020,Education,2673.2,4325.15,998.43
14 February 2022,Education,2122.13,2417.53,2318.99
26 March 2020,Education,3389.86,3149.25,1411.92
25 May 2020,Education,2875.91,3053.65,2189.84
24 June 2020,Education,1787,3162.29,1497.47
12 September 2022,Education,3986.5,3373.02,922.59
29 August 2019,Education,3434.96,3327.52,830.46
25 May 2020,Education,1981.65,3032.93,1161.87
09 June 2023,Education,2903.91,2054.24,2484.89
30 July 2019,Education,3220.98,3456.1,90.88
26 March 2020,Education,2959.77,1348.89,2224.7
19 June 2021,Education,2913.37,2515.94,436.39
15 January 2022,Education,3047.88,2254.36,1162.56
12 October 2022,Education,2221.57,2620.39,2742.13
06 November 2023,Education,3166.28,2315.04,2103.12
02 March 2019,Education,3630.87,3541.05,610.41
11 November 2022,Education,2923.4,2239.11,3468.17
23 August 2020,Education,3156.5,2639.74,893.47
14 July 2022,Education,3237.67,3392.09,1799.55
20 April 2021,Education,3528.79,3132.75,655.73
12 September 2022,Education,3372.03,2731.95,1695.24
22 September 2020,Education,2213.47,3528.04,95.32
15 May 2022,Education,2327.69,2674.01,757.02
10 May 2023,Education,2849.01,2778.98,1703.67
29 August 2019,Education,3775.75,1967.19,1638.23
19 July 2021,Education,2978.65,3024.92,429.9
15 May 2022,Education,3988.36,2138.17,368.1
13 August 2022,Education,2325.51,2291.63,1382.66
07 September 2023,Education,2728.63,2285.36,2853.25
01 January 2019,Education,3083.59,2726.37,863.6
21 March 2021,Education,3402.32,3624.44,3095.27
16 March 2022,Education,3399.58,3348.12,1370.85
14 July 2022,Education,4194.51,2977.82,760.1
09 June 2023,Education,2545.35,2683.39,1724.05
31 January 2019,Education,2982.6,2069.97,1787.66
02 March 2019,Education,2751.24,2732.11,1376.75
24 July 2020,Education,3200.46,1871.65,2217.24
21 November 2020,Education,2355.67,3081.26,251.75
21 March 2021,Education,2388.43,3254.12,1273.05
20 April 2021,Education,3392.84,2555.05,1426.09
16 December 2021,Education,2274.37,3140.53,1528.1
14 June 2022,Education,1714.11,1557.11,1274.96
30 July 2019,Education,2811.88,2760.54,3180.71
21 November 2020,Education,2313.28,3626.77,236.66
21 March 2021,Education,2800.26,4084.19,776.85
15 April 2022,Education,2397.67,3842.65,538.72
10 May 2023,Education,2548.16,1629,2570.27
01 April 2019,Groceries,3346.97,2327.59,1179.2
27 December 2019,Groceries,2973.21,3049.29,2413.63
25 April 2020,Groceries,2068.33,3489.82,187.83
21 December 2020,Groceries,2541.05,2219.51,2402.97
20 April 2021,Groceries,2506.2,2989.14,1433.8
18 August 2021,Groceries,3289.32,3276.12,239.87
16 November 2021,Groceries,2646.35,3424.74,1998.87
11 November 2022,Groceries,2831.01,2918.07,846.24
08 August 2023,Groceries,2892.13,2546.59,1531.83
01 April 2019,Groceries,3274.63,4392.42,446.27
01 May 2019,Groceries,3365.82,1069.2,2544.09
28 September 2019,Groceries,2874.56,2972.45,733.11
26 January 2020,Groceries,3074.08,2276.04,1401.01
17 September 2021,Groceries,3457.95,2910.41,546.25
15 May 2022,Groceries,3367.14,2460.74,2838.74
14 June 2022,Groceries,2511.99,1380.33,1885.92
21 November 2020,Groceries,3325.13,3179.36,2643.32
16 December 2021,Groceries,2506.81,2230.66,2283.73
02 March 2019,Groceries,2755,2657.15,450.01
20 May 2021,Groceries,2524.56,3447.17,752.55
17 October 2021,Groceries,2685.02,2946.18,1207.57
16 March 2022,Groceries,3067.24,2129.49,1889.45
09 June 2023,Groceries,2671.3,2748.36,448.45
31 May 2019,Groceries,3398.87,2493.91,1062.07
29 August 2019,Groceries,2958.93,2615.67,1008.96
27 November 2019,Groceries,2380.06,4029.09,288.81
19 July 2021,Groceries,2877.03,1633.94,1197.11
10 January 2023,Groceries,3413.65,2293.26,2340.27
29 August 2019,Groceries,2189.92,2797.36,1546.66
16 December 2021,Groceries,3034.22,3017.41,445.17
12 September 2022,Groceries,2679.51,2258.62,160.02
09 June 2023,Groceries,3287.49,4930.48,476.96
22 October 2020,Groceries,3024.39,1994.34,2089.17
13 August 2022,Groceries,2943.24,4226.75,119.11
26 March 2020,Groceries,1664.8,3299.5,1963.59
20 May 2021,Groceries,3004.1,2863.66,443.81
19 July 2021,Groceries,3327.99,1497.29,1836.04
11 March 2023,Groceries,3063.31,3678.12,1102.29
20 May 2021,Groceries,3033.22,1431.29,2181.15
17 September 2021,Groceries,3389.17,1685.71,882.92
11 March 2023,Groceries,2657.7,3518.49,1282.5
27 November 2019,Groceries,2512.14,3222.21,1114.31
25 February 2020,Groceries,1943.46,2590.74,1885.84
19 July 2021,Groceries,2961.3,1607.94,1979.73
10 May 2023,Groceries,2546.27,1259.7,2150.82
26 March 2020,Groceries,3549.62,1850.13,1580.65
23 August 2020,Groceries,3009.42,3580.67,787.24
10 April 2023,Groceries,3611.74,2246.85,167.79
26 January 2020,Groceries,3192.88,3031.3,401.28
24 July 2020,Groceries,3764.88,3056.6,1390.21
17 October 2021,Groceries,2658.01,2042.77,2223.27
16 November 2021,Groceries,2266.74,2266.01,2982.75
14 July 2022,Groceries,1808.35,2777.01,1035.67
13 August 2022,Groceries,1932.28,2416.23,532.8
01 January 2019,Groceries,2551.22,2177.59,3983.23
19 February 2021,Groceries,1175.57,3546.31,452.52
16 November 2021,Groceries,3756.28,3457.88,283.2
16 December 2021,Groceries,2516.28,3103.26,794.14
12 October 2022,Groceries,2715.4,3255.54,1453.93
29 August 2019,Groceries,3495.42,2504.38,1667.68
26 March 2020,Groceries,3537.37,2459.81,1466.07
22 October 2020,Groceries,1898.3,3257.9,1580.72
20 January 2021,Groceries,2630.93,3787.06,48.82
20 April 2021,Groceries,2289.2,3059.63,1011.62
16 December 2021,Groceries,2344.43,3799.46,580.72
16 March 2022,Groceries,2745.61,3228.16,1211.07
28 September 2019,Groceries,2804.52,2549.08,1640.95
24 July 2020,Groceries,3070.43,3323.68,2074.02
21 November 2020,Groceries,2929.75,1648.23,2443.46
21 December 2020,Groceries,2540.11,1965.23,698.18
20 January 2021,Groceries,3024.85,1413.99,1939.9
18 August 2021,Groceries,2847.16,3265.87,522.94
16 March 2022,Groceries,2550.46,2715.97,777.26
14 July 2022,Groceries,3365.43,2208.34,603.88
31 May 2019,Groceries,2338.76,2343.05,1750.71
27 December 2019,Groceries,1704.7,3701.82,584.53
16 November 2021,Groceries,2428.55,3026.35,1852.71
31 May 2019,Groceries,2899.07,2768.71,3200.69
30 June 2019,Groceries,2755.79,3890.02,1139.97
26 March 2020,Groceries,2890.52,3038.68,1029.25
23 August 2020,Groceries,2364.64,3812.53,2807.36
07 September 2023,Groceries,2656.61,2974.73,1090.18
25 May 2020,Groceries,2240.5,2806.19,1889.38
18 August 2021,Groceries,2768.56,2356.37,1699.98
08 August 2023,Groceries,2624.29,3633.41,77.08
07 October 2023,Groceries,1700.95,4022.54,2376.15
25 February 2020,Groceries,2889.7,2436.64,1378.06
25 May 2020,Groceries,2321.21,2898.22,1487.25
10 May 2023,Groceries,1946.94,2553.31,1884.53
31 January 2019,Groceries,2775.74,3075.42,803.69
30 June 2019,Groceries,3359.04,2201.04,643.47
28 October 2019,Groceries,2729.98,2770.44,373.18
26 January 2020,Groceries,1881.59,2374.79,2225.71
26 March 2020,Groceries,2769.19,2953.76,2358.44
25 May 2020,Groceries,2634.13,4502.06,634.15
17 September 2021,Groceries,1930.75,3150.71,1202.11
06 November 2023,Groceries,3186.01,3244.6,2048.83
15 May 2022,Groceries,3201.79,2893.87,1617.86
14 June 2022,Groceries,2657.49,2716.01,2738.99
14 July 2022,Groceries,3527.49,3412.7,434
09 February 2023,Groceries,2498.45,1854.24,1835.24
02 March 2019,Groceries,3762.62,2146.34,1118.97
01 May 2019,Groceries,2260.14,3150.23,3273.38
24 July 2020,Groceries,3032.61,3281.42,235.11
15 May 2022,Groceries,3896.53,3169.13,277.41
09 July 2023,Groceries,3290.92,3064.82,1335.15
07 October 2023,Groceries,3008.39,3049.92,2173.54
15 May 2022,Groceries,3390.88,2879.57,1339.14
14 June 2022,Groceries,2255.23,2867.63,1709.72
13 August 2022,Groceries,2433.53,3037.18,378.16
01 January 2019,Groceries,2300.54,2357.6,2482.18
01 April 2019,Groceries,3275.45,2454.09,2001.78
25 April 2020,Groceries,2656.31,3544.55,1114.25
21 November 2020,Groceries,3610.3,3088.08,1647.15
17 September 2021,Groceries,3149.1,2959.85,524.26
12 October 2022,Groceries,2286.21,4585.55,13.44
09 June 2023,Groceries,3236.06,3511.59,813.76
08 August 2023,Groceries,3150.33,1925.52,1990.59
30 July 2019,Groceries,3237.09,1527.42,1613.29
20 January 2021,Groceries,3859.5,2528.45,2112.05
18 August 2021,Groceries,3373.76,3547,1032.54
14 June 2022,Groceries,2609.06,2491.22,406.45
11 December 2022,Groceries,3488.47,3481.53,515.09
25 February 2020,Groceries,2723.19,2861.59,1121.71
22 October 2020,Groceries,2790.08,2329.68,989.03
09 July 2023,Groceries,3161.94,3544.98,171.19
07 September 2023,Groceries,2527.74,1935.96,1163.43
01 January 2019,Groceries,2295.58,2625.65,1695.7
30 June 2019,Groceries,3064.05,4024.48,1478.26
28 October 2019,Groceries,2011.2,3674.03,1625.27
25 May 2020,Groceries,3184.14,2150.71,3458.15
22 September 2020,Groceries,2879.08,2438.27,1570.93
19 February 2021,Groceries,2678.95,2171.01,3064.59
14 February 2022,Groceries,3026.66,3269.49,906.92
15 April 2022,Groceries,2064.75,2409.3,668.32
12 September 2022,Groceries,2398.01,2765.44,1168.23
12 October 2022,Groceries,2727.35,3079.32,1291.41
01 April 2019,Groceries,2507.22,4027.64,1315.5
27 December 2019,Groceries,2524.54,3358.43,1503.83
25 February 2020,Groceries,3073.21,3132.76,1370.81
24 June 2020,Groceries,3299.65,3632.41,365.56
16 November 2021,Groceries,2010.51,3685.76,250.17
14 February 2022,Groceries,2385.76,2122.85,1460.31
01 January 2019,Groceries,3263.3,1594.93,2054.7
02 March 2019,Groceries,2797.94,3408.33,694.89
26 January 2020,Groceries,2677.07,4736.42,1520.46
19 July 2021,Groceries,3021.24,3231.27,1384.43
12 October 2022,Groceries,2863.75,3462.34,351.38
02 March 2019,Groceries,3518.1,4323.99,710.78
25 April 2020,Groceries,2427.06,3435.29,1022.11
22 October 2020,Groceries,2863.62,2914.44,1267.27
21 November 2020,Groceries,3106.36,1178.52,3191.64
15 April 2022,Groceries,2128.55,2319.97,2677.41
14 June 2022,Groceries,2287.92,2551.49,1230.72
01 May 2019,Groceries,1815.62,3483.32,708.97
16 December 2021,Groceries,2707.6,2115.9,1431.98
11 March 2023,Groceries,2920.09,3460.7,377.87
22 September 2020,Groceries,2629.91,2429.11,1986.48
11 December 2022,Groceries,2050.64,3895.1,25.1
10 April 2023,Groceries,2899.12,2947.02,350.81
06 November 2023,Groceries,3340.02,3037.27,1309.96
01 April 2019,Groceries,2761.91,2694.64,1217.37
26 March 2020,Groceries,3153.86,2918.58,2640.95
25 May 2020,Groceries,3189.28,2470.67,1054.6
19 July 2021,Groceries,2521.27,3409.29,999.97
18 August 2021,Groceries,2629,3313.67,208.28
14 June 2022,Groceries,4087.78,2882.71,416.81
07 October 2023,Groceries,2778.19,3766.9,279.52
29 August 2019,Groceries,3074.25,2114.38,2848.73
25 May 2020,Groceries,3209.03,1722.33,2434.14
24 July 2020,Groceries,2845.81,764.47,4268.5
10 May 2023,Groceries,3610.13,1863.51,1441.83
06 November 2023,Groceries,2583.07,2739.42,2430.52
26 March 2020,Groceries,2721.64,3057.81,1418.87
24 July 2020,Groceries,1926.4,2156.62,3857.96
22 October 2020,Groceries,3603.25,3308.43,779.74
19 February 2021,Groceries,2178.57,2825.89,2293.73
12 September 2022,Groceries,3283.95,4416.02,701.29
11 March 2023,Groceries,2551.03,2908.4,709.12
22 October 2020,Groceries,2807.27,2658.72,1607.65
15 April 2022,Groceries,2588.56,2124.06,2339.99
11 March 2023,Groceries,2136.21,3593.32,963.9
06 November 2023,Groceries,2479.68,2811.95,472.46
28 September 2019,Groceries,2936.39,2100.88,1541.93
27 November 2019,Groceries,2342.41,3802.55,1157.13
13 August 2022,Groceries,2682.86,3141.52,914.67
11 December 2022,Groceries,2692.62,2319.25,1319.44
09 February 2023,Groceries,2109.84,3201.18,1321.76
07 October 2023,Groceries,2995.86,2379.33,1818.57
28 September 2019,Groceries,2114.91,4261.75,1078.16
15 April 2022,Groceries,2202.8,3704.76,1544.31
13 August 2022,Groceries,2702.22,2921.08,1490.61
10 April 2023,Groceries,3340.53,3197.81,1501.33
23 August 2020,Groceries,3195.2,3243.26,1518.35
19 February 2021,Groceries,2390,3051.78,1789.62
27 November 2019,Groceries,2375.64,2068.6,1420.59
20 May 2021,Groceries,2906.03,2212.88,2455.32
19 June 2021,Groceries,3268.53,2471.27,2309.46
01 May 2019,Groceries,3762.18,3146.22,509
30 June 2019,Groceries,3916.17,1889.04,199.05
21 November 2020,Groceries,2632.21,2938.49,637.39
20 January 2021,Groceries,2268.12,4136.39,264.75
18 August 2021,Groceries,3029.09,3476.76,1261.95
16 March 2022,Groceries,2223.09,3244.75,1161.19
15 May 2022,Groceries,2271.52,4482.47,76.82
11 November 2022,Groceries,3346.71,2296.99,424.84
08 August 2023,Groceries,3802.89,2618.63,1551.8
01 January 2019,Groceries,2847.63,2873.62,1911.02
24 June 2020,Groceries,3078.5,3465.71,624.03
20 May 2021,Groceries,3354.12,2518.38,2015.71
14 July 2022,Groceries,2862.51,1485.77,3504.74
10 May 2023,Groceries,3052.81,2339.91,1586.53
01 January 2019,Groceries,3216.36,3636.73,1390.03
29 August 2019,Groceries,2771.86,2187.26,2356.21
19 February 2021,Groceries,3825.04,3525.91,832.22
09 June 2023,Groceries,2157.48,3163.56,1342.32
01 April 2019,Groceries,2392.96,3669.72,1532.21
31 May 2019,Groceries,2080.15,1246.26,2205.5
24 June 2020,Groceries,2648.34,2395.76,1712.98
12 October 2022,Groceries,3226.92,3674.54,2107.51
11 March 2023,Groceries,2271.95,2795.2,2019.61
09 June 2023,Groceries,2173.03,3796.08,1996.35
20 January 2021,Groceries,2591.05,1782.53,356.95
16 November 2021,Groceries,4028.47,3666.39,2198.84
14 February 2022,Groceries,3312.92,2770.88,2171.54
15 May 2022,Groceries,3685.66,2043.14,1945.8
21 December 2020,Groceries,2572.41,2470.75,2145.53
19 June 2021,Groceries,3061.44,2412.25,1788.68
19 July 2021,Groceries,2402.46,4025.03,720.82
01 January 2019,Groceries,2466.77,2532.77,2012.59
25 February 2020,Groceries,3020.08,2653.62,80.33
24 June 2020,Groceries,3833.5,3196.16,202.33
17 October 2021,Groceries,3874.76,2705.48,2839.64
14 February 2022,Groceries,1420.07,4227.33,1341.91
11 December 2022,Groceries,2963.75,3821.36,246.58
10 April 2023,Groceries,3360.81,1885.1,2350.77
01 May 2019,Utilities,2670.09,2182.58,2424.29
21 November 2020,Utilities,3029.37,2712.7,1411.52
14 February 2022,Utilities,2503.33,3279.82,1501.57
10 April 2023,Utilities,2228.47,2214.21,956.05
07 October 2023,Utilities,1820.82,2534.99,1733.1
23 August 2020,Utilities,1673.99,996.21,4534.78
19 February 2021,Utilities,3528.02,3564.07,1035.14
19 June 2021,Utilities,3160.19,2673.9,1200.29
11 December 2022,Utilities,2417.01,2843.89,174.41
31 January 2019,Utilities,2286.6,2762.25,1770.71
22 October 2020,Utilities,3945.1,2932.46,2342.67
01 May 2019,Utilities,3962.26,3196.97,711.59
29 August 2019,Utilities,2703.76,3518.25,2669.2
27 November 2019,Utilities,2018.65,3404.36,1491.74
21 December 2020,Utilities,2635.8,3033.29,891.82
18 August 2021,Utilities,2970.4,3644.25,261.33
17 September 2021,Utilities,2336.68,3509.69,1537.08
15 January 2022,Utilities,2988.46,2417.46,1866.21
12 October 2022,Utilities,2584.6,2816.37,1615.43
30 July 2019,Utilities,2587.59,2935.4,325.68
26 January 2020,Utilities,3111.74,3350.26,1690.67
25 April 2020,Utilities,3017.68,2920.26,884.01
24 July 2020,Utilities,2842.88,3313.47,1872.93
21 November 2020,Utilities,3023.05,2304.72,1710.76
20 April 2021,Utilities,2879.74,2634.9,2429.76
10 January 2023,Utilities,2959.33,2021.29,2128.98
01 January 2019,Utilities,3131.99,3067.73,568.1
27 December 2019,Utilities,3838.57,1986.53,2546.49
19 February 2021,Utilities,2876.58,2779.63,1007.56
20 May 2021,Utilities,2907.32,3363.07,989.9
17 September 2021,Utilities,3803.92,3404.51,1567.33
16 November 2021,Utilities,4248.53,2117.58,1620.04
10 January 2023,Utilities,2308.48,1619.76,762.32
24 June 2020,Utilities,2283.25,3014.16,554.43
17 October 2021,Utilities,3249.47,3412.94,1259.9
12 October 2022,Utilities,2818.2,3517.07,1247.84
01 May 2019,Utilities,2520.87,2818.12,940.74
31 January 2019,Utilities,2771.5,2161.29,1264.46
25 May 2020,Utilities,2309.8,2677.72,1770.4
24 June 2020,Utilities,3010.68,3040.3,2412.96
14 June 2022,Utilities,2070.64,2490.49,233.97
10 January 2023,Utilities,2684.68,3406.58,165.22
09 June 2023,Utilities,3120.58,3116.86,1625.04
31 May 2019,Utilities,2511.17,2572.23,2230.41
30 July 2019,Utilities,3506.07,2618.86,1861.22
29 August 2019,Utilities,1883.7,3495.71,1008.34
25 May 2020,Utilities,3193.16,4581.72,121.71
24 June 2020,Utilities,2111.3,3691.78,417.9
22 September 2020,Utilities,3044.42,3218.23,2627.99
11 December 2022,Utilities,2611.9,3052.77,1344.43
01 May 2019,Utilities,3287.03,2799.22,967.44
25 April 2020,Utilities,3114.1,1372.67,1089.11
20 April 2021,Utilities,1791.71,3215.15,1218.34
26 March 2020,Utilities,3135.34,2846.38,1387.19
25 April 2020,Utilities,2727.01,2268.11,1958.59
24 July 2020,Utilities,3035.51,3549.05,1753.81
25 February 2020,Utilities,2918.12,3197.11,1625.85
21 December 2020,Utilities,3209.52,3130.33,802.71
16 November 2021,Utilities,2783.6,3549.43,33.6
13 August 2022,Utilities,2770.29,3089.74,1058.35
12 September 2022,Utilities,2669.13,3251.17,289.61
09 February 2023,Utilities,1580.11,2729.88,1970.82
08 August 2023,Utilities,2540.99,1582.42,4226.02
26 March 2020,Utilities,2667.16,2182.62,2615.26
22 October 2020,Utilities,1948.06,2306.46,1693.15
19 June 2021,Utilities,2947.79,3466.13,431.4
14 June 2022,Utilities,2747.68,3148.92,2572.56
09 June 2023,Utilities,2198.78,3345.52,2277.55
27 November 2019,Utilities,2105.19,3338.91,1449.44
25 February 2020,Utilities,2016.52,2041.84,2672.98
24 July 2020,Utilities,2843.18,2290.23,2930.81
21 December 2020,Utilities,2675.76,3802.62,514.2
20 April 2021,Utilities,2606.62,3798.98,161.1
16 November 2021,Utilities,3399.28,3785.65,1345.4
12 October 2022,Utilities,2491.29,2130.24,1536.91
27 November 2019,Utilities,2497.2,3310.31,1696.81
16 March 2022,Utilities,3429,3052.68,1244.41
09 February 2023,Utilities,2107.1,2719.13,347.07
14 June 2022,Utilities,2937.19,2753.24,2539.98
10 January 2023,Utilities,2451.8,1940.3,1757.39
22 October 2020,Utilities,3108.49,3926.13,131.9
21 March 2021,Utilities,2719.39,2984.54,766.98
16 December 2021,Utilities,3847.28,3407.34,87.62
15 January 2022,Utilities,2970.76,2845.01,1698.77
29 August 2019,Utilities,1920.98,3906.19,2940.85
21 March 2021,Utilities,3498.9,4104.71,1057.31
16 March 2022,Utilities,3671.81,3998.17,1067.44
11 March 2023,Utilities,2580.12,3191.07,983.88
01 May 2019,Utilities,2714.93,2672.09,2875.56
18 August 2021,Utilities,2118.11,2991.48,1637.22
15 April 2022,Utilities,2554.44,2851.95,1423.87
14 July 2022,Utilities,3003.68,3861.94,583.36
09 February 2023,Utilities,2697.35,3437.21,2293.1
28 September 2019,Utilities,2664.64,3516.79,2755.23
27 November 2019,Utilities,2938.43,2926.14,221.98
25 February 2020,Utilities,3028.18,3779.06,526.42
25 May 2020,Utilities,2310.84,2219.09,1114.22
21 March 2021,Utilities,2205.42,4359.2,169.01
15 January 2022,Utilities,1895.89,1945.61,1316.88
28 October 2019,Utilities,2745.05,2096.21,4286.84
26 January 2020,Utilities,2831.12,2040.15,919.3
25 April 2020,Utilities,2238.12,2857.63,1539.18
25 May 2020,Utilities,2574.22,3627.08,1177.45
22 October 2020,Utilities,2552.18,3721.16,324.72
09 February 2023,Utilities,2023.14,2404.6,1912.34
10 May 2023,Utilities,1749.92,3416.97,356.91
27 December 2019,Utilities,2529.07,3614.49,340.23
24 June 2020,Utilities,2282.87,2734.32,259.79
09 February 2023,Utilities,3016.33,1116.79,1522.91
29 August 2019,Utilities,2314.53,1433.28,1495
11 November 2022,Utilities,2593.4,3655.79,1911.41
10 January 2023,Utilities,3031.91,3111.33,293.1
11 March 2023,Utilities,2970.84,3879.48,2196.64
01 January 2019,Utilities,3219.1,2565.39,981.54
25 April 2020,Utilities,2292.47,2610.43,2624.2
24 June 2020,Utilities,2956.19,2952.26,816.55
14 February 2022,Utilities,2315.3,4817.68,307.87
10 April 2023,Utilities,2995.61,3193.42,1452.56
12 September 2022,Utilities,2631.65,2722.33,1051.43
07 October 2023,Utilities,1907.53,2628.82,1428.53
06 November 2023,Utilities,3155.78,2943.55,2102.21
01 April 2019,Utilities,3689.49,4411.41,675.58
25 April 2020,Utilities,3296.36,1511.71,2477.76
30 June 2019,Utilities,3349.85,2565.6,80.31
21 November 2020,Utilities,3263.54,2485.39,570.56
16 March 2022,Utilities,3347.42,2663.01,1730.92
12 October 2022,Utilities,2631.73,3323.27,514.26
11 March 2023,Utilities,2128.41,2695.32,977.05
07 October 2023,Utilities,2638.43,3049.45,2474.58
06 November 2023,Utilities,2253.54,2740,514.2
01 May 2019,Utilities,2846.89,2445.07,736.9
30 June 2019,Utilities,3565.88,1787.69,1648.1
25 February 2020,Utilities,2999.41,2735.63,2675.62
25 May 2020,Utilities,3160.06,2430.52,42.56
22 October 2020,Utilities,2468.87,2611.92,698.51
17 September 2021,Utilities,3021.81,3600.78,2249.25
16 December 2021,Utilities,2662.07,2953.04,1930.06
15 April 2022,Utilities,2525.23,1833.89,2761.25
12 September 2022,Utilities,2447.53,1791.33,2562.47
12 October 2022,Utilities,2974.18,2011.96,2021.66
10 January 2023,Utilities,3547.59,3030.33,2161.06
01 May 2019,Utilities,3102.21,3106.15,351.9
20 January 2021,Utilities,2671.61,2088.78,791.97
15 May 2022,Utilities,2349.47,3203.36,332.57
13 August 2022,Utilities,2457.66,4319.03,164.09
09 February 2023,Utilities,2152.84,2289.38,2832.29
11 March 2023,Utilities,2138.63,2125.73,1089.02
27 November 2019,Utilities,3695.99,3001.03,1327.92
31 May 2019,Utilities,3203.99,2421.84,1489.33
23 August 2020,Utilities,2163.18,2489.33,2479.46
08 August 2023,Utilities,2190.38,1290.51,4387.8
07 September 2023,Utilities,2990.66,2157.74,2502.25
28 September 2019,Utilities,2605.37,2917.83,1055.16
27 November 2019,Utilities,2794.86,2467.07,495.39
21 November 2020,Utilities,4141.66,2699.12,2304.16
15 May 2022,Utilities,2881.85,3081.87,882.56
11 November 2022,Utilities,2586.39,2858.91,2806.36
09 February 2023,Utilities,3279.54,2556.23,943.21
09 July 2023,Utilities,2995.77,3491.66,850.64
01 January 2019,Utilities,2411.91,3462.4,369.85
25 April 2020,Utilities,3047.43,2579.19,1129.81
09 July 2023,Utilities,2211.71,3672.59,949.45
01 January 2019,Utilities,3361.55,3587.26,297.96
15 May 2022,Utilities,3712.77,4266.38,410.38
